ean_hotel_id,name,address1,city,state_province,postal_code,latitude,longitude,star_rating,high_rate,low_rate
257831,Lexington Inn - Brooklyn NY,2473 Atlantic Ave,Brooklyn,NY,11207,40.67599,-73.90319,2.5,199.99,179.99
351559,Sankofa Aban Bed and Breakfast,107 Macon Street,Brooklyn,NY,11216,40.68136,-73.947,2.5,250.18,135.17
420944,Lefferts Gardens Residence Bed and Breakfast,44 Rutland Road,Brooklyn,NY,11225,40.65887,-73.95907,2.5,158.934,129.9519
404600,The Missing Lantern,1156 Dean St,Brooklyn,NY,11216,40.67694,-73.95133,2,190.44,160.44
364362,Riviera Motor Inn Brooklyn,2969 Atlantic Ave,Brooklyn,NY,11208,40.67815,-73.8842,1.5,272.5125,271.5125
276847,Brooklyn Motor Inn,140 Hamilton Ave,Brooklyn,NY,11231,40.68183,-74.00614,2,140.22,130.21
464762,Henry Norman Hotel,251 North Henry Street,Brooklyn,NY,11222,40.72795,-73.94398,3.5,300.04,299.04
448368,Hotel Lynx,1420 Atlantic Avenue,Brooklyn,NY,11216,40.67811,-73.94504,2,159.3,139.3
459006,Hampton Inn Brooklyn Downtown NY,125 Flatbush Avenue Extension,Brooklyn,NY,11201,40.69537,-73.98408,3,358.6905,298.7424
464655,Green Point YMCA,99 Meserole Avenue,Brooklyn,NY,11222,40.72695,-73.95318,2,99.9647,98.9647
242563,Comfort Inn Brooklyn City Center,599 Utica Ave,Brooklyn,NY,11203,40.65888,-73.93111,2.5,180.23,179.23
486518,Bklyn House,9 Beaver Street,Brooklyn,NY,11206,40.70083,-73.93949,2.5,200.48,199.48
548227,La Quinta Inn & Suites Brooklyn East,1412 Pitkin Ave,Brooklyn,NY,11233,40.66856,-73.92196,2.5,150.15,149.15
476903,Oyo Bed & Breakfast,1390 Bedford Avenue,Brooklyn,NY,11216,40.67571,-73.95325,2.5,175.0289,90.0167
491941,Sumner Hotel,22 Sumner Place,Brooklyn,NY,11206,40.70091,-73.94058,2,189.36,119.36
448516,Habitat 101,101 Sutton Street,Brooklyn,NY,11222,40.72651,-73.94084,3,216.02,130.02
528548,Cesar Suites at New York South,381 S 3rd St,Brooklyn,NY,11211,40.70878,-73.95231,3,1199,359.1
471886,Sleep Inn Prospect Park South,1118 36th St,Brooklyn,NY,11218,40.64419,-73.98774,3,159.898,149.9044
496013,Quality Inn,95 Chester Street,Brooklyn,NY,11212,40.6693,-73.9116,2.5,150.0172,140.0083
358519,Americas Best Value Inn,1705 Linden Boulevard,Brooklyn,NY,11212,40.65743,-73.89933,2,118.95,92.81
539305,The Brooklyn,1199 Atlantic Avenue,Brooklyn,NY,11216,40.67866,-73.95122,3.5,199.44,189.44
507616,Best Western Plus Brooklyn Bay Hotel,3003 Emmons Avenue,Brooklyn,NY,11235,40.58399,-73.9382,2.5,190.21,171.22
508516,Vacation Rental in New York,416 Van Siclen Avenue,Brooklyn,NY,11207,40.66931,-73.88946,3,230.09,190.08
532228,Holiday Inn Brooklyn Downtown,300 Schermerhorn Road,Brooklyn,NY,11217,40.68762,-73.98254,3.5,314.0428,144.0182
529152,New York City Summer Dorms,"Conolly Hall, Long Island University",Brooklyn,NY,11201,40.69192,-73.98041,2,34.92,33.92
512373,Dazzler Brooklyn,85 Flatbush Ave Extension,Brooklyn,NY,11201,40.69631,-73.98455,3.5,542.5052,230.4843
486970,Midwood Suites Brooklyn,1078 East 15 Street,Brooklyn,NY,11230,40.62329,-73.96105,3,199,109
492753,Comfort Inn Brooklyn,3218 Emmons Ave,Brooklyn,NY,11235,40.58415,-73.93244,2.5,260.0306,170.0139
556612,The William Vale Hotel,111 North 12th Street,Brooklyn,NY,11249,40.72243,-73.9573,5,659.37,299.37
545381,Sleep Inn Coney Island,2586 Stillwell Ave,Brooklyn,NY,11223,40.58456,-73.98298,2,175.37,174.37
541165,Wyndham Garden Brooklyn Sunset Park,457 39th Street,Brooklyn,NY,11232,40.65175,-74.0047,4,319.31,251.31
579402,Hipster's Cove Bed & Breakfast,1300 Sterling Place,Brooklyn,NY,11213,40.67171,-73.9355,2.5,70.16,69.16
575179,EVEN Hotel Brooklyn,46 Nevins Street,Brooklyn,NY,11217,40.68745,-73.98174,4,197.47,144.47
588558,Hilton Brooklyn New York,140 Schermerhorn Street,Brooklyn,NY,11201,40.68979,-73.98813,4,264.45,249.45
606740,1 Hotel Brooklyn Bridge,60 Furman Street,Brooklyn,NY,11201,40.70164,-73.99553,5,893.13,297
574577,The Justice Manor,154 Washington Ave,Brooklyn,NY,11205,40.69408,-73.96703,3,250.06,150.05
560109,Your NYC Vacation,61 Jefferson Avenue,Brooklyn,NY,11216,40.68274,-73.95481,3.5,0,0
571573,Howard Johnson Brooklyn,524 Rockaway Avenue,Brooklyn,NY,11212,40.66712,-73.91037,2.5,399.6861,299.5143
593037,La Quinta Inn & Suites Brooklyn - Williamsburg,437 Union Avenue,Brooklyn,NY,11211,40.71323,-73.95153,2.5,159.8902,158.8902
574283,Franklin Guesthouse,214 Franklin Street,Brooklyn,NY,11222,40.73305,-73.95812,3,349.48,249.48
621717,Bogart Hotel,19 Bogart Street,Brooklyn,NY,11206,40.70385,-73.93318,2.5,115.72,114.72
630346,Hotel RL by Red Lion Brooklyn,1080 Broadway,Brooklyn,NY,11221,40.69429,-73.93105,3,159.43,134.43
668894,La Quinta Inn & Suites Brooklyn Central,1229 Atlantic Avenue,Brooklyn,NY,11216,40.67862,-73.95015,2.5,0,0
675714,Illumination Bed & Breakfast,138 Saint James Place,Brooklyn,NY,11238,40.68579,-73.96457,2.5,121.309,120.309
677501,Bright 3BR in Williamsburg by Sonder,Grand Street and Humboldt St,Brooklyn,NY,11211,40.71179,-73.94223,3.5,0,0
126317,Holiday Inn Express & Suites Buffalo Downtown,601 Main St,Buffalo,NY,14203,42.89024,-78.87295,2.5,139.0073,119.0063
444461,Best Western on the Avenue,510 Delaware Ave,Buffalo,NY,14202,42.89829,-78.87444,2.5,209.42,139.42
139991,DoubleTree Club by Hilton Buffalo Downtown,125 High St,Buffalo,NY,14203,42.90034,-78.86462,3,189.0099,125.107
313375,Embassy Suites Buffalo,200 Delaware Avenue,Buffalo,NY,14202,42.88991,-78.87702,3.5,200.18,140.15
195844,Hampton Inn & Suites Buffalo Downtown,220 Delaware Ave,Buffalo,NY,14202,42.89053,-78.87686,3,399.25,189
407475,Hotel @ The Lafayette,391 Washington St,Buffalo,NY,14203,42.88493,-78.87354,3.5,239,149
111604,Hyatt Regency Buffalo / Hotel and Conference Center,Two Fountain Plaza,Buffalo,NY,14202,42.88855,-78.87464,3.5,189.09,169.09
195178,The Mansion On Delaware Ave,414 Delaware Ave,Buffalo,NY,14202,42.89563,-78.87524,4,410.57,225.43
454853,Courtyard Buffalo Downtown / Canalside,"One Canalside, 125 Main Street",Buffalo,NY,14203,42.87774,-78.87586,3,199.32,189.32
427323,Lofts on Pearl,92 Pearl Street,Buffalo,NY,14202,42.88145,-78.87699,3,170,169
177257,Adam's Mark Buffalo,120 Church St,Buffalo,NY,14202,42.88365,-78.8799,3,342.04,199.03
474465,Hilton Garden Inn Buffalo Downtown,10 Lafayette Square,Buffalo,NY,14203,42.88597,-78.87377,3,179.1474,129.1062
542976,Buffalo Marriott Harborcenter,95 Main St,Buffalo,NY,14203,42.87722,-78.87716,3.5,299.49,199.49
589933,The Westin Buffalo,250 Delaware Ave,Buffalo,NY,14202,42.89075,-78.87674,4,239.21,169.21
683102,Burdett House Bed & Breakfast,3789 Main Street,Burdett,NY,14818,42.41727,-76.85054,3,126.21,125.21
185040,"Motel 6 Calcium, NY",8000 Virginia Smith Drive,Calcium,NY,13616,44.03371,-75.84169,2,66.47,50.47
224504,Villa Roma Resort and Conference Center,356 Villa Roma Rd,Callicoon,NY,12723,41.76228,-74.97584,3,414.9994,249.6014
525467,Econo Lodge Inn & Suites Canandaigua,4232 Route 5 and 20,Canandaigua,NY,14424,42.86957,-77.23448,2,61.31,60.31
421629,Holiday Inn Express Canandaigua - Finger Lakes,330 Eastern Blvd.,Canandaigua,NY,14424,42.87644,-77.2498,2.5,134.34,97.34
328763,Chalet of Canandaigua,3770 State Route 21,Canandaigua,NY,14424,42.84383,-77.31429,4,246.37,245.37
411546,Onanda by the Lake,4926 West Lake Road,Canandaigua,NY,14424,42.78526,-77.31399,3,156.31,155.31
201894,Super 8 Canandaigua,4450 Eastern Blvd,Canandaigua,NY,14424,42.87778,-77.25687,2,93.3829,57.235
600871,Morgan Samuels Inn,2920 Smith Rd,Canandaigua,NY,14424,42.89032,-77.23144,4,299.22,189.22
597994,1837 Cobblestone Cottage,3402 West Lake Rd,Canandaigua,NY,14424,42.86347,-77.28164,4,245.06,215.06
593637,Bed and Breakfast at Oliver Phelps,252 North Main Street,Canandaigua,NY,14424,42.89552,-77.28726,4,209.8263,169.8594
659769,The Bella Ella Bed & Breakfast,2300 Brickyard Rd,Canandaigua,NY,14424,42.91862,-77.3248,3,90.2,66.2
682922,Filigree Inn Bed & Breakfast,5406 Bristol Valley Road Route 64,Canandaigua,NY,14424,42.75743,-77.40621,3,170.0463,169.0463
128750,Days Inn Canastota/Syracuse,377 North Peterboro Street,Canastota,NY,13032,43.08929,-75.75107,2,80.48,75.48
476203,Best Western University Inn,90 E Main Street,Canton,NY,13617-1452,44.59663,-75.15347,3,149.44,116.44
122324,University Suites Hotel,6000 US 11,Canton,NY,13617,44.60137,-75.13903,2.5,169.99,119.99
427011,"Homewood Suites by Hilton Carle Place - Garden City, NY",40 Westbury Ave,Carle Place,NY,11514,40.74944,-73.6195,3,179.03,151.05
577918,Springhill Suites by Marriott Carle Place Garden City,20 Westbury Avenue,Carle Place,NY,11514,40.74925,-73.6204,3,179.4,169.4
438212,Pleasant Night Inn,30 N Broad St,Carthage,NY,13619,43.97247,-75.62681,2,86.41,85.41
602129,Hampton Inn & Suites Cazenovia,25 Lakers Ln,Cazenovia,NY,13035,42.92565,-75.84077,2.5,169.31,149.31
615796,The Lincklaen House,79 Albany Street,Cazenovia,NY,13035,42.93018,-75.85295,3,130.45,130
397560,Chalet Inn & Suites Centerport,23 Centershore Road,Centerport,NY,11721-1526,40.888,-73.37216,2,120.0077,119.0077
439821,Residence Inn Long Island Islip/Courthouse Complex,7 Courthouse Drive,Central Islip,NY,11722,40.76443,-73.1922,3,259.0236,179.0195
213383,"Americas Best Value Inn, Central Valley",139 Route 32,Central Valley,NY,10917,41.32279,-74.12381,2,100,86.03
260707,Hampton Inn Harriman Woodbury,60 Centre Dr,Central Valley,NY,10917,41.31553,-74.12827,2.5,229.43,209.43
233455,Crabtree's Kittle House Restaurant & Inn,11 Kittle Road,Chappaqua,NY,10514,41.18161,-73.7454,3.5,187.0269,167.0303
235030,Spencer Hotel,25 Palestine Avenue,Chautauqua,NY,14722,42.20777,-79.46643,2.5,260.0134,195.0108
440128,Hampton Inn & Suites Buffalo Airport,133 Buell Avenue,Cheektowaga,NY,14225,42.92947,-78.73732,2.5,269.39,149.39
126618,Comfort Suites Buffalo Airport,901 Dick Rd,Cheektowaga,NY,14225,42.9267,-78.74267,2.5,109.0173,99.0327
202407,Sleep Inn & Suites Buffalo Airport,100 Holtz Dr,Cheektowaga,NY,14225,42.93692,-78.71752,2.5,150.0172,110.0028
204944,Best Western The Inn At Buffalo Airport,4630 Genesee St,Cheektowaga,NY,14225,42.93494,-78.71461,2.5,110.0028,76.5057
324274,Fairfield Inn & Suites by Marriott Buffalo Airport,4271 Genesee Street,Cheektowaga,NY,14225,42.93223,-78.72767,2.5,134.35,129.35
237455,Hilton Garden Inn Buffalo Airport,4201 Genesee St,Cheektowaga,NY,14225,42.93134,-78.7321,3,164.42,139.42
431259,TownePlace Suites Buffalo Airport,4265 Genesee St,Cheektowaga,NY,14225,42.93039,-78.72905,2.5,134.1103,124.102
116007,Hampton Inn Buffalo-Airport / Galleria Mall,1745 Walden Ave,Cheektowaga,NY,14225,42.90857,-78.77271,2.5,139.3911,109.798
216066,Holiday Inn Express Hotel & Suites Buffalo-Airport,131 Buell Ave,Cheektowaga,NY,14225,42.9284,-78.73919,2.5,149.0227,96.7669
458452,Holiday Inn Express Cheektowaga North East,83 Anderson Rd,Cheektowaga,NY,14206,42.9058,-78.77153,2.5,119.4231,99.4478
133541,Homewood Suites by Hilton Buffalo Airport,760 Dick Rd,Cheektowaga,NY,14225,42.92438,-78.74188,3,140.45,139.45
207479,Residence Inn by Marriott Buffalo Galleria Mall,107 Anderson Rd,Cheektowaga,NY,14225,42.90768,-78.7715,3,179.1235,143.1189
267201,Comfort Inn Cheektowaga,475 Dingens St,Cheektowaga,NY,14206,42.87765,-78.79798,2.5,109.9955,99.995
273683,Best Western Plus Galleria Inn & Suites,601 Dingens St,Cheektowaga,NY,14206,42.8776,-78.79478,2.5,132.19,74.46
112297,Days Hotel Buffalo Airport,4345 Genesee St,Cheektowaga,NY,14225,42.93264,-78.72571,3,169.41,135.45
379349,Courtyard Buffalo Airport,4243 Genesee St,Cheektowaga,NY,14225,42.93194,-78.72963,3,149.35,139.35
128366,Quality Inn Buffalo Airport,4217 Genesee St,Cheektowaga,NY,14225,42.93172,-78.73027,2.5,85.31,75.31
107927,Holiday Inn Buffalo - International Airport,4600 Genesee St,Cheektowaga,NY,14225,42.93463,-78.71586,3,125.09,76.06
225186,Millennium Buffalo,2040 Walden Ave,Cheektowaga,NY,14225,42.90852,-78.76042,3.5,203.14,74.35
218062,Oak Tree Inn Buffalo Airport,3475 Union Rd,Cheektowaga,NY,14225,42.90874,-78.75413,2,120.1235,119.1235
515447,Home2 Suites by Hilton Buffalo Airport / Galleria Mall,1999 Walden Avenue,Cheektowaga,NY,14225,42.90614,-78.76543,2.5,194.0792,135.6328
484533,Aloft Buffalo Airport,4219 Genesee Street,Cheektowaga,NY,14225,42.92984,-78.73087,3,149.31,124.31
590418,The Delavan Hotel & Spa,6461 Transit Road,Cheektowaga,NY,14043,42.93611,-78.69682,4,249,131.41
263248,Holiday Inn Express Hotel & Suites Chester,2 Bryle Place,Chester,NY,10918,41.35597,-74.28421,2.5,149.0227,110.0134
245496,The Fern Lodge,46 Fiddlehead Bay Rd,Chestertown,NY,12817,43.62546,-73.84953,3.5,525.0762,395.0557
334930,Holiday Inn Express Hotel & Suites Syracuse North - Cicero,5860 Carmenica Dr,Cicero,NY,13039,43.18126,-76.11636,2.5,144.1185,104.0856
313494,Comfort Suites Cicero - Syracuse North,5875 Carmenica Drive,Cicero,NY,13039,43.1814,-76.11482,2.5,116.37,99.37
222595,Budget Inn - Syracuse Airport,901 S Bay Rd,Cicero,NY,13039,43.1438,-76.11565,1.5,61,60
257355,Asa Ransom House,10529 Main St Rte 5,Clarence,NY,14031,42.98039,-78.59531,3,195.39,147.39
454459,Clarence Inn,9079 Main Steet,Clarence,NY,14031,42.96864,-78.65275,2,89.04,69.12
257072,Americas Best Value Inn & Suites - Clarence/Buffalo East,9370 Main St,Clarence,NY,14031,42.97112,-78.641,2,89.39,49.39
338438,Blue Horizon Bed and Breakfast,60 Dinch Road,Claryville,NY,12725,41.92017,-74.50429,2.5,151.38,150.38
205008,Hampton Inn Clifton Park,620 Plank Rd,Clifton Park,NY,12065,42.86566,-73.77762,2.5,139.42,101.42
243860,"Park Manor Hotel, an Ascend Hotel Collection Member",7 Northside Dr,Clifton Park,NY,12065,42.86415,-73.77139,3.5,149.35,129.35
210266,Best Western Clifton Park,617 Plank Road,Clifton Park,NY,12065,42.86392,-73.7782,2.5,120.99,89.99
397197,Hilton Garden Inn Clifton Park,30 Clifton Country Rd,Clifton Park,NY,12065,42.85839,-73.78054,3,199.0249,160.5763
131471,Red Roof Inn Clifton Park,41 Old Rt 146,Clifton Park,NY,12065,42.86572,-73.7733,2,85.31,70.31
264424,Holiday Inn Express Suites Clifton Park,18 Clifton Park Village Rd,Clifton Park,NY,12065,42.86777,-73.77311,2.5,145.47,113.47
462877,Residence Inn Albany Clifton Park,1740 Route 9,Clifton Park,NY,12065,42.8695,-73.77361,3,179.32,143.32
546889,Homewood Suites by Hilton Clifton Park,42 Clifton Country Road,Clifton Park,NY,12065,42.85777,-73.78102,3.5,159.6538,139.5718
606297,Courtyard by Marriott Clifton Park,627 Plank Road,Clifton Park,NY,12065,42.8649,-73.77789,3,259.12,199.1
645442,La Quinta Inn & Suites Clifton Park,1749 Route 9,Clifton Park,NY,12065,42.87137,-73.77386,2.5,109.46,99.46
400295,Fairway Suites at Peek'n Peak,1433 Conway Road,Clymer,NY,14724,42.06232,-79.72562,2.5,999.0516,139.0073
413898,Peek'N Peak Inn,1405 Olde Road,Clymer,NY,14724,42.06238,-79.73487,3.5,159.48,120.48
208656,Rodeway Inn and Suites,121 Burgin Drive,Cobleskill,NY,12043,42.68236,-74.47311,3,104.44,75.44
234691,"Super 8 Cobleskill, NY",955 East Main Street,Cobleskill,NY,12043,42.68007,-74.46662,2,79.949,67.9567
421552,The Harbor Rose,253 Harbor Road (25A),Cold Spring Harbor,NY,11724,40.86025,-73.46236,3,249.0954,239.1109
117726,Hampton Inn Long Island / Commack,680 Commack Road,Commack,NY,11725,40.80658,-73.29452,2.5,209.49,149.49
221609,Holiday Express Hotel & Suites Cooperstown,4758 State Highway 28,Cooperstown,NY,13326,42.65385,-74.96434,2.5,219.35,179.35
495475,Best Western Cooperstown Inn & Suites,50 Commons Drive,Cooperstown,NY,13326,42.64994,-74.96437,2.5,185.18,136.43
427675,The Willow Tree Inn,3179 County Highway 33,Cooperstown,NY,13326,42.76616,-74.83709,2.5,161.4,160.4
431010,Landmark Inn,64 Chestnut  Street,Cooperstown,NY,13326,42.69847,-74.92975,3.5,219.0114,109.0058
539464,Red Carpet Inn & Suites Cooperstown,4909 State Hwy 28,Cooperstown,NY,13326,42.66118,-74.95806,2.5,94.99,89.46
269811,Days Inn Long Island / Copiague,10 34th St,Copiague,NY,11726,40.69151,-73.39649,2,157.5186,108.0137
127535,Econo Lodge Darien Lakes,8493 Route 77,Corfu,NY,14036,43.00066,-78.40583,2,81.48,80.48
200422,Staybridge Suites Corning,201 Townley Ave,Corning,NY,14830,42.15431,-77.05465,3,154.3,118.3
112958,Radisson Hotel Corning,125 Denison Pkwy E,Corning,NY,14830,42.1418,-77.04934,3.5,164.47,122.47
121388,Comfort Inn Corning,66 W Pulteney St,Corning,NY,14830,42.15126,-77.06335,2.5,131.3,130.3
129026,Fairfield Inn Marriott Corning,3 S Buffalo St,Corning,NY,14830,42.1532,-77.07886,2.5,140.45,139.45
194789,Budget Inn Corning,11385 LPGA Drive,Corning,NY,14830,42.11965,-77.00878,2,71.29,64.61
655329,Nel's Place,1897 Ranch Lane,Corning,NY,14830,42.09664,-77.08881,3.5,119.24,69
406229,Cadet Motel,2582 US Highway 9W,Cornwall,NY,12518,41.44376,-74.03944,2,100,99
383182,Gavin's Irish Country Inn,118 Golden Hill Road,Cornwallville,NY,12418,42.3731,-74.10595,2.5,208.152,207.152
421762,SpringHill Suites by Marriott New York LaGuardia Airport,112-15 Northern Boulevard,Corona,NY,11368,40.75815,-73.85739,2.5,190.01,189.01
196366,Holiday Inn LaGuardia Airport,37-10 114th Street,Corona,NY,11368,40.75455,-73.85364,3,399.49,179.49
542081,Best Western Plus LaGuardia Airport Hotel Queens,112-26 Roosevelt Avenue,Corona,NY,11368-2624,40.75223,-73.85364,3,180.1381,117.0863
646278,Corona Hotel,112-23 Roosevelt Avenue,Corona,NY,11368,40.75244,-73.85379,2.5,145.2195,129.3064
108351,Ramada Cortland Hotel and Conference Center,2 River St,Cortland,NY,13045,42.60687,-76.167,2.5,135.23,101.23
348223,Hope Lake Lodge & Indoor Waterpark,2000 NYS Rt. 392,Cortland,NY,13045,42.51581,-76.14382,3.5,470.0696,290.0468
142545,Quality Inn Cortland,188 Clinton Ave,Cortland,NY,13045,42.6113,-76.16515,2.5,86.34,85.34
375192,Holiday Inn Express Cortland,4.5 Locust Avenue,Cortland,NY,13045,42.6107,-76.16617,2.5,150.36,122.36
218627,"Country Inn & Suites By Carlson, Cortland",3707 Route 281,Cortland,NY,13045,42.5863,-76.21124,3,189.0266,127.2168
216453,Hampton Inn Cortland,26 River St,Cortland,NY,13045,42.60673,-76.16479,2.5,139.47,118.47
119284,Comfort Inn Cortland,2 And One Half Locust Ave,Cortland,NY,13045,42.61051,-76.16583,2.5,96.4,95.4
207575,Econo Lodge Cortland,10 Church St,Cortland,NY,13045,42.6012,-76.17803,2,115.95,109.95
499146,Best Western Plus Finger Lakes Inn & Suites,3175 Fingerlake East Drive,Cortland,NY,13045,42.56142,-76.2268,2.5,194.35,134.35
560085,Imperial Motel,28 Port Watson St,Cortland,NY,13045,42.59777,-76.17873,2,60.006,59.006
657822,Red Roof Inn Cortland,2B River St,Cortland,NY,13045,42.60703,-76.16563,2,60.1523,59.1523
210604,Best Western New Baltimore Inn,12600 Rt 9W,Coxsackie,NY,12192,42.38837,-73.83188,2.5,120.36,109.91
312062,Holiday Inn Express Hotel & Suites West Coxsackie,12740 State Route 9 W,Coxsackie,NY,12192,42.39475,-73.82717,2.5,159.36,139.36
185382,Econo Lodge Cuba,1 N Branch Road,Cuba,NY,14727,42.22619,-78.27164,2,91.47,90.47
252431,Econo Lodge DeWitt,3400 Erie Blvd E,DeWitt,NY,13214,43.0479,-76.07061,2,71.39,70.39
679656,Olympian Resort Motel,3716 Lake Shore Dr,Diamond Point,NY,12824,43.48092,-73.68541,2.5,160.6538,159.6538
506156,Best Western Dunkirk & Fredonia Inn,3912 Vineyard Drive,Dunkirk,NY,14048,42.45986,-79.31554,2.5,90.9945,89.9945
138892,Clarion Hotel & Conference Center,30 Lake Shore Dr E,Dunkirk,NY,14048,42.48755,-79.3339,2.5,110.4,100.4
465474,Comfort Inn,3925 Vineyard Dr,Dunkirk,NY,14048,42.45878,-79.31579,2.5,110.3,100.3
658054,Adirondack Lodge Old Forge,2752 State Route 28,Eagle Bay,NY,13420,43.70179,-74.99261,2.5,89.2288,79.2038
215168,Hampton Inn East Aurora,49 Olean St,East Aurora,NY,14052,42.76656,-78.60798,2.5,154.47,114.47
310636,Hampton Inn New York - LaGuardia Airport,102-40 Ditmars Blvd,East Elmhurst,NY,11369,40.7683,-73.86758,2.5,189.22,161.23
148864,LaGuardia Plaza Hotel,104-04 Ditmars Blvd,East Elmhurst,NY,11369,40.76774,-73.86656,3.5,289.23,237.23
106443,New York LaGuardia Airport Marriott,102-05 Ditmars Boulevard,East Elmhurst,NY,11369,40.76842,-73.8676,3.5,209.43,189.43
107364,Airway Inn at LaGuardia,82-20 Astoria Blvd,East Elmhurst,NY,11370,40.7644,-73.88697,1.5,145.42,125.42
325471,Comfort Inn LaGuardia Airport - 83rd St,2345 83rd St,East Elmhurst,NY,11370,40.76585,-73.88627,2.5,181.4,180.4
126855,Courtyard New York LaGuardia Airport,9010 Ditmars Blvd,East Elmhurst,NY,11369,40.76931,-73.88026,3,249.16,169.16
152230,The Landing at LaGuardia,9400 Ditmars Blvd,East Elmhurst,NY,11369,40.76912,-73.87631,2.5,175,155
534327,NYC Summer Dorms Queens,22-40 90th Street,East Elmhurst,NY,11369,40.76743,-73.88227,2,100,99
231410,Residence Inn by Marriott Albany East Greenbush/Tech Valley,3 Tech Valley Dr,East Greenbush,NY,12061,42.63003,-73.69869,3,149.0333,134.0199
219299,Comfort Inn & Suites East Greenbush - Albany,99 Miller Rd,East Greenbush,NY,12033,42.5793,-73.68184,2.5,139.4,119
124299,Fairfield Inn by Marriott Albany East Greenbush,124 Troy Rd,East Greenbush,NY,12061,42.62569,-73.70015,2.5,140.01,139.01
219204,Americas Best Value Inn-Albany / East Greenbush,576 Columbia Turnpike,East Greenbush,NY,12061,42.60108,-73.7124,2,80.18,70.18
616404,Hampton Inn & Suites Albany-East Greenbush,25 Hampton Inn Drive,East Greenbush,NY,12061,42.62423,-73.70092,2.5,139.05,119.05
530991,"East Norwich Inn-Oyster Bay, Long Island, NY",6321 Northern Blvd.,East Norwich,NY,11732,40.84238,-73.534,2.5,93.614,80.1982
350797,The Shearwater Inn,25 Josiah Foster Path,East Quogue,NY,11942,40.84769,-72.5684,3,324.6728,299.7008
194176,Cresthill Suites Syracuse,6410 New Venture Gear Dr,East Syracuse,NY,13057,43.08976,-76.07658,3,159.04,99.04
313533,Holiday Inn Express & Suites Dewitt (Syracuse),5908 Widewaters Pkwy,East Syracuse,NY,13057,43.05321,-76.06531,2.5,139.48,111.48
106396,DoubleTree by Hilton Syracuse,6301 Route 298,East Syracuse,NY,13057,43.08661,-76.08265,3.5,149.46,139.46
273356,Ramada East Syracuse Carrier Circle,6555 Old Collamer Road S,East Syracuse,NY,13057,43.08963,-76.08703,3,120.88,106.95
117873,Courtyard Syracuse Carrier Circle,6415 Yorktown Cir,East Syracuse,NY,13057,43.09129,-76.08724,3,199.18,143.16
342671,Springhill Suites by Marriott Syracuse Carrier Circle,6580 Weighlock Drive,East Syracuse,NY,13057,43.08944,-76.08021,3,149.22,129.01
185206,Americas Best Value Inn East Syracuse,6608 Old Collamer Rd S.,East Syracuse,NY,13057,43.09103,-76.08546,2,46.06,45.88
200234,Hilton Garden Inn Syracuse,6004 Fair Lakes Rd,East Syracuse,NY,13057,43.09179,-76.07301,3,189.36,149.36
124041,Quality Inn East Syracuse,6611 Old Collamer Rd South,East Syracuse,NY,13057,43.09149,-76.08557,2.5,96,95
124505,Embassy Suites Syracuse,6646 Old Collamer Road South,East Syracuse,NY,13057,43.09247,-76.08468,3.5,159.24,118.24
117777,East Syracuse Inn,6605 Old Collamer Rd S.,East Syracuse,NY,13057,43.0906,-76.08621,2.5,90.24,89.24
